"id";"search_log_id";"search_log_room_id";"room_code";"room_price_min";"room_price_max"
"9606";"76606";"3904";"ROOMGG";"236059.00";"267849.00"
"9607";"76606";"3904";"ROOMCC";"236059.00";"267849.00"
"9608";"76606";"3904";"ROOMBB";"277963.00";"311049.00"
"9609";"76606";"3904";"ROOMFF";"298915.00";"332650.00"
"9610";"76607";"3905";"ROOMCC";"401350.00";"401350.00"
"9611";"76607";"3905";"ROOMEE";"414606.20";"414606.20"
"9612";"76607";"3905";"ROOMHH";"469686.20";"469686.20"
"9613";"76608";"3906";"ROOMCC";"429624.00";"429624.00"
"9614";"76608";"3906";"ROOMEE";"438437.00";"438437.00"
"9615";"76608";"3906";"ROOMHH";"493517.00";"493517.00"
"9616";"76609";"3907";"ROOMCC";"368792.00";"368792.00"
"9617";"76609";"3907";"ROOMEE";"387164.40";"387164.40"
"9618";"76609";"3907";"ROOMHH";"442244.40";"442244.40"
"9619";"76610";"3908";"ROOMEE";"731.00";"842.79"
"9620";"76610";"3908";"ROOMHH";"833.00";"945.26"
"9621";"76611";"3909";"ROOMAA";"243576.00";"268064.00"
"9622";"76611";"3909";"ROOMGG";"255816.00";"280304.00"
"9623";"76611";"3909";"ROOMCC";"255816.00";"280304.00"
"9624";"76611";"3909";"ROOMBB";"304776.00";"329268.00"
"9625";"76611";"3909";"ROOMFF";"329256.00";"353745.00"
"9626";"76612";"3910";"ROOMAA";"243576.00";"268064.00"
"9627";"76612";"3910";"ROOMGG";"255816.00";"280304.00"
"9628";"76612";"3910";"ROOMCC";"255816.00";"280304.00"
"9629";"76612";"3910";"ROOMBB";"304776.00";"329268.00"
"9630";"76612";"3910";"ROOMFF";"329256.00";"353745.00"
"9631";"76613";"3911";"ROOMAA";"243576.00";"268064.00"
"9632";"76613";"3911";"ROOMGG";"255816.00";"280304.00"
"9633";"76613";"3911";"ROOMCC";"255816.00";"280304.00"
"9634";"76613";"3911";"ROOMBB";"304776.00";"329268.00"
"9635";"76613";"3911";"ROOMFF";"329256.00";"353745.00"
"9636";"76614";"3912";"ROOMEE";"240423.00";"280260.00"
"9637";"76614";"3912";"ROOMHH";"293853.00";"335340.00"
"9638";"76615";"3913";"ROOMBB";"328032.00";"352520.00"
"9639";"76616";"3914";"ROOMDD";"216084.00";"247254.00"
"9640";"76616";"3914";"ROOMAA";"227957.00";"259497.00"
"9641";"76616";"3914";"ROOMGG";"239832.00";"271735.00"
"9642";"76616";"3914";"ROOMCC";"239832.00";"271735.00"
"9643";"76616";"3914";"ROOMBB";"287321.00";"320699.00"
"9644";"76616";"3914";"ROOMFF";"311068.00";"345177.00"
"9645";"76617";"3915";"ROOMDD";"107712.00";"146884.00"
"9646";"76617";"3915";"ROOMAA";"113832.00";"153838.00"
"9647";"76617";"3915";"ROOMGG";"119952.00";"160792.00"
"9648";"76617";"3915";"ROOMCC";"119952.00";"160792.00"
"9649";"76617";"3915";"ROOMBB";"144432.00";"188614.00"
"9650";"76617";"3915";"ROOMFF";"156672.00";"202522.00"
"9651";"76618";"3916";"ROOMDD";"216084.00";"247254.00"
"9652";"76618";"3916";"ROOMAA";"227957.00";"259497.00"
"9653";"76618";"3916";"ROOMGG";"239832.00";"271735.00"
"9654";"76618";"3916";"ROOMCC";"239832.00";"271735.00"
"9655";"76618";"3916";"ROOMBB";"287321.00";"320699.00"
"9656";"76618";"3916";"ROOMFF";"311068.00";"345177.00"
"9657";"76619";"3917";"ROOMHH";"213961.50";"262201.50"
"9658";"76620";"3918";"ROOMDD";"81821.00";"106301.00"
"9659";"76620";"3918";"ROOMAA";"85912.00";"110392.00"
"9660";"76620";"3918";"ROOMGG";"90003.00";"114483.00"
"9661";"76620";"3918";"ROOMCC";"90003.00";"114483.00"
"9662";"76620";"3918";"ROOMBB";"106367.00";"130847.00"
"9663";"76620";"3918";"ROOMFF";"114549.00";"139029.00"
"9664";"76621";"3919";"ROOMDD";"293760.00";"293760.00"
"9665";"76621";"3919";"ROOMAA";"302940.00";"302940.00"
"9666";"76621";"3919";"ROOMGG";"312120.00";"312120.00"
"9667";"76621";"3919";"ROOMCC";"312120.00";"312120.00"
"9668";"76621";"3919";"ROOMBB";"348840.00";"348840.00"
"9669";"76621";"3919";"ROOMFF";"367200.00";"367200.00"
"9670";"76622";"3920";"ROOMDD";"293760.00";"293760.00"
"9671";"76622";"3920";"ROOMAA";"302940.00";"302940.00"
"9672";"76622";"3920";"ROOMGG";"312120.00";"312120.00"
"9673";"76622";"3920";"ROOMCC";"312120.00";"312120.00"
"9674";"76622";"3920";"ROOMBB";"348840.00";"348840.00"
"9675";"76622";"3920";"ROOMFF";"367200.00";"367200.00"
"9676";"76623";"3921";"ROOMCC";"271575.00";"303983.75"
"9677";"76624";"3922";"ROOMDD";"182.00";"250.00"
"9678";"76624";"3922";"ROOMAA";"193.00";"261.00"
"9679";"76624";"3922";"ROOMGG";"205.00";"273.00"
"9680";"76624";"3922";"ROOMCC";"205.00";"273.00"
"9681";"76624";"3922";"ROOMBB";"250.00";"318.00"
"9682";"76624";"3922";"ROOMFF";"273.00";"341.00"
"9683";"76625";"3923";"ROOMEE";"414606.20";"414606.20"
"9684";"76625";"3923";"ROOMHH";"469686.20";"469686.20"
"9685";"76626";"3924";"ROOMAA";"308160.00";"351911.00"
"9686";"76626";"3924";"ROOMGG";"322560.00";"367210.00"
"9687";"76626";"3924";"ROOMCC";"322560.00";"367210.00"
"9688";"76626";"3924";"ROOMBB";"380160.00";"428412.00"
"9689";"76626";"3924";"ROOMFF";"408960.00";"459014.00"
"9690";"76627";"3925";"ROOMGG";"307296.00";"341291.00"
"9691";"76627";"3925";"ROOMCC";"307296.00";"341291.00"
"9692";"76627";"3925";"ROOMBB";"363168.00";"398891.00"
"9693";"76627";"3925";"ROOMFF";"391104.00";"427693.00"
"9694";"76631";"3929";"ROOMAA";"151377.00";"180540.00"
"9695";"76631";"3929";"ROOMGG";"160284.00";"189720.00"
"9696";"76631";"3929";"ROOMCC";"160284.00";"189720.00"
"9697";"76631";"3929";"ROOMBB";"195900.00";"226440.00"
"9698";"76631";"3929";"ROOMFF";"213711.00";"244800.00"
"9699";"76632";"3930";"ROOMDD";"668.10";"736.71"
"9700";"76632";"3930";"ROOMAA";"702.10";"770.37"
"9701";"76632";"3930";"ROOMGG";"736.10";"804.04"
"9702";"76632";"3930";"ROOMCC";"736.10";"804.04"
"9703";"76632";"3930";"ROOMBB";"872.10";"940.17"
"9704";"76632";"3930";"ROOMFF";"940.10";"1008.23"
"9705";"76633";"3931";"ROOMDD";"182.00";"250.00"
"9706";"76633";"3931";"ROOMAA";"193.00";"261.00"
"9707";"76633";"3931";"ROOMGG";"205.00";"273.00"
"9708";"76633";"3931";"ROOMCC";"205.00";"273.00"
"9709";"76633";"3931";"ROOMBB";"250.00";"318.00"
"9710";"76633";"3931";"ROOMFF";"273.00";"341.00"
"9712";"76634";"3932";"ROOMDD";"240516.00";"265003.00"
"9713";"76634";"3932";"ROOMAA";"252756.00";"277245.00"
"9714";"76634";"3932";"ROOMGG";"264996.00";"289484.00"
"9715";"76634";"3932";"ROOMCC";"264996.00";"289484.00"
"9716";"76634";"3932";"ROOMBB";"313956.00";"338445.00"
"9717";"76634";"3932";"ROOMFF";"338436.00";"362927.00"
"9711";"76635";"3933";"ROOMCC";"259335.00";"291744.00"
"9718";"76636";"3934";"ROOMEE";"295.00";"407.00"
"9719";"76636";"3934";"ROOMHH";"364.00";"476.00"
"9720";"76637";"3935";"ROOMCC";"259335.00";"291744.00"
"9721";"76638";"3936";"ROOMDD";"227.00";"295.00"
"9722";"76638";"3936";"ROOMAA";"239.00";"307.00"
"9723";"76638";"3936";"ROOMGG";"250.00";"318.00"
"9724";"76638";"3936";"ROOMCC";"250.00";"318.00"
"9725";"76638";"3936";"ROOMBB";"295.00";"363.00"
"9726";"76638";"3936";"ROOMFF";"318.00";"386.00"
"9727";"76639";"3937";"ROOMDD";"182.00";"250.00"
"9728";"76639";"3937";"ROOMAA";"193.00";"261.00"
"9729";"76639";"3937";"ROOMGG";"205.00";"273.00"
"9730";"76639";"3937";"ROOMCC";"205.00";"273.00"
"9731";"76639";"3937";"ROOMBB";"250.00";"318.00"
"9732";"76639";"3937";"ROOMFF";"273.00";"341.00"
"9733";"76641";"3939";"ROOMDD";"115056.00";"155230.00"
"9734";"76641";"3939";"ROOMAA";"121176.00";"162186.00"
"9735";"76641";"3939";"ROOMGG";"127296.00";"169140.00"
"9736";"76641";"3939";"ROOMCC";"127296.00";"169140.00"
"9737";"76641";"3939";"ROOMBB";"151776.00";"196958.00"
"9738";"76641";"3939";"ROOMFF";"164016.00";"210868.00"
"9739";"76642";"3940";"ROOMDD";"111604.00";"139540.00"
"9740";"76642";"3940";"ROOMAA";"117540.00";"145662.00"
"9741";"76642";"3940";"ROOMGG";"123478.00";"151780.00"
"9742";"76642";"3940";"ROOMCC";"123478.00";"151780.00"
"9743";"76642";"3940";"ROOMBB";"147222.00";"176260.00"
"9744";"76642";"3940";"ROOMFF";"159096.00";"188502.00"
"9745";"76643";"3941";"ROOMDD";"178704.00";"203189.00"
"9746";"76643";"3941";"ROOMAA";"187884.00";"212371.00"
"9747";"76643";"3941";"ROOMGG";"197064.00";"221550.00"
"9748";"76643";"3941";"ROOMCC";"197064.00";"221550.00"
"9749";"76643";"3941";"ROOMBB";"233784.00";"258271.00"
"9750";"76643";"3941";"ROOMFF";"252144.00";"276632.00"
"9751";"76644";"3942";"ROOMCC";"155876.00";"233540.00"
"9752";"76644";"3942";"ROOMEE";"181214.00";"265532.00"
"9753";"76644";"3942";"ROOMHH";"181214.00";"265532.00"
"9754";"76645";"3943";"ROOMEE";"469800.00";"469800.00"
"9755";"76646";"3944";"ROOMDD";"81821.00";"106301.00"
"9756";"76646";"3944";"ROOMAA";"85912.00";"110392.00"
"9757";"76646";"3944";"ROOMGG";"90003.00";"114483.00"
"9758";"76646";"3944";"ROOMCC";"90003.00";"114483.00"
"9759";"76646";"3944";"ROOMBB";"106367.00";"130847.00"
"9760";"76646";"3944";"ROOMFF";"114549.00";"139029.00"
"9761";"76647";"3945";"ROOMGG";"150552.00";"175038.00"
"9762";"76647";"3945";"ROOMCC";"150552.00";"175038.00"
"9763";"76647";"3945";"ROOMBB";"175032.00";"199518.00"
"9764";"76648";"3946";"ROOMDD";"55638.00";"80118.00"
"9765";"76648";"3946";"ROOMAA";"59116.00";"83596.00"
"9766";"76648";"3946";"ROOMGG";"62593.00";"87073.00"
"9767";"76648";"3946";"ROOMCC";"62593.00";"87073.00"
"9768";"76648";"3946";"ROOMBB";"76503.00";"100983.00"
"9769";"76648";"3946";"ROOMFF";"83457.00";"107937.00"
"9770";"76649";"3947";"ROOMGG";"236059.00";"267849.00"
"9771";"76649";"3947";"ROOMCC";"236059.00";"267849.00"
"9772";"76649";"3947";"ROOMBB";"277963.00";"311049.00"
"9773";"76649";"3947";"ROOMFF";"298915.00";"332650.00"
"9774";"76650";"3948";"ROOMAA";"179872.00";"209921.00"
"9775";"76650";"3948";"ROOMGG";"188777.00";"219102.00"
"9776";"76650";"3948";"ROOMCC";"188777.00";"219102.00"
"9777";"76650";"3948";"ROOMBB";"224395.00";"255822.00"
"9778";"76651";"3949";"ROOMAA";"200736.00";"225221.00"
"9779";"76651";"3949";"ROOMGG";"209916.00";"234404.00"
"9780";"76651";"3949";"ROOMCC";"209916.00";"234404.00"
"9781";"76651";"3949";"ROOMBB";"246636.00";"271124.00"
"9782";"76651";"3949";"ROOMFF";"264996.00";"289484.00"
"9783";"76652";"3950";"ROOMAA";"311.66";"432.65"
"9784";"76652";"3950";"ROOMCC";"328.15";"453.05"
"9785";"76652";"3950";"ROOMBB";"394.11";"529.55"
"9786";"76653";"3951";"ROOMDD";"107100.00";"146188.00"
"9787";"76653";"3951";"ROOMAA";"113220.00";"153144.00"
"9788";"76653";"3951";"ROOMGG";"119340.00";"160098.00"
"9789";"76653";"3951";"ROOMCC";"119340.00";"160098.00"
"9790";"76653";"3951";"ROOMBB";"143820.00";"187918.00"
"9791";"76654";"3952";"ROOMAA";"547.40";"615.54"
"9792";"76654";"3952";"ROOMCC";"572.90";"640.96"
"9793";"76654";"3952";"ROOMBB";"674.90";"743.44"
"9794";"76654";"3952";"ROOMFF";"725.90";"793.56"
"9795";"76655";"3953";"ROOMAA";"547.40";"615.54"
"9796";"76655";"3953";"ROOMCC";"572.90";"640.96"
"9797";"76655";"3953";"ROOMBB";"674.90";"743.44"
"9798";"76655";"3953";"ROOMFF";"725.90";"793.56"
"9799";"76656";"3954";"ROOMEE";"193157.60";"243779.04"
"9800";"76656";"3954";"ROOMHH";"228775.60";"280500.04"
"9801";"76657";"3955";"ROOMGG";"236059.00";"267849.00"
"9802";"76657";"3955";"ROOMCC";"236059.00";"267849.00"
"9803";"76657";"3955";"ROOMBB";"277963.00";"311049.00"
"9804";"76657";"3955";"ROOMFF";"298915.00";"332650.00"
"9805";"76658";"3956";"ROOMDD";"239.00";"307.00"
"9806";"76658";"3956";"ROOMAA";"250.00";"318.00"
"9807";"76658";"3956";"ROOMGG";"261.00";"329.00"
"9808";"76658";"3956";"ROOMCC";"261.00";"329.00"
"9809";"76658";"3956";"ROOMBB";"307.00";"375.00"
"9810";"76658";"3956";"ROOMFF";"330.00";"398.00"
"9811";"76659";"3957";"ROOMAA";"510.00";"724.20"
"9812";"76659";"3957";"ROOMGG";"540.00";"765.00"
"9813";"76659";"3957";"ROOMCC";"540.00";"765.00"
"9814";"76659";"3957";"ROOMBB";"660.00";"918.00"
"9815";"76659";"3957";"ROOMFF";"720.00";"996.20"
"9816";"76660";"3958";"ROOMDD";"489.60";"557.94"
"9817";"76660";"3958";"ROOMAA";"515.10";"583.37"
"9818";"76660";"3958";"ROOMGG";"540.60";"608.06"
"9819";"76660";"3958";"ROOMBB";"642.60";"710.54"
"9820";"76660";"3958";"ROOMFF";"693.60";"762.14"
"9821";"76661";"3959";"ROOMDD";"489.60";"557.94"
"9822";"76661";"3959";"ROOMAA";"515.10";"583.37"
"9823";"76661";"3959";"ROOMGG";"540.60";"608.06"
"9824";"76661";"3959";"ROOMBB";"642.60";"710.54"
"9825";"76661";"3959";"ROOMFF";"693.60";"762.14"
"9826";"76662";"3960";"ROOMDD";"489.60";"557.94"
"9827";"76662";"3960";"ROOMAA";"515.10";"583.37"
"9828";"76662";"3960";"ROOMGG";"540.60";"608.06"
"9829";"76662";"3960";"ROOMBB";"642.60";"710.54"
"9830";"76662";"3960";"ROOMFF";"693.60";"762.14"
"9831";"76663";"3961";"ROOMDD";"489.60";"557.94"
"9832";"76663";"3961";"ROOMAA";"515.10";"583.37"
"9833";"76663";"3961";"ROOMGG";"540.60";"608.06"
"9834";"76663";"3961";"ROOMBB";"642.60";"710.54"
"9835";"76663";"3961";"ROOMFF";"693.60";"762.14"
"9836";"76665";"3963";"ROOMAA";"138312.00";"162796.00"
"9837";"76665";"3963";"ROOMGG";"144432.00";"168918.00"
"9838";"76665";"3963";"ROOMCC";"144432.00";"168918.00"
"9839";"76665";"3963";"ROOMBB";"168912.00";"193398.00"
"9840";"76665";"3963";"ROOMFF";"181152.00";"205638.00"
"9841";"76666";"3964";"ROOMAA";"245.00";"313.00"
"9842";"76666";"3964";"ROOMGG";"257.00";"325.00"
"9843";"76666";"3964";"ROOMCC";"257.00";"325.00"
"9844";"76666";"3964";"ROOMBB";"302.00";"370.00"
"9845";"76666";"3964";"ROOMFF";"325.00";"393.00"
"9846";"76667";"3965";"ROOMAA";"245.00";"313.00"
"9847";"76667";"3965";"ROOMGG";"257.00";"325.00"
"9848";"76667";"3965";"ROOMCC";"257.00";"325.00"
"9849";"76667";"3965";"ROOMBB";"302.00";"370.00"
"9850";"76667";"3965";"ROOMFF";"325.00";"393.00"
"9851";"76668";"3966";"ROOMHH";"804.00";"916.32"
"9852";"76669";"3967";"ROOMAA";"245.00";"313.00"
"9853";"76669";"3967";"ROOMGG";"257.00";"325.00"
"9854";"76669";"3967";"ROOMCC";"257.00";"325.00"
"9855";"76669";"3967";"ROOMBB";"302.00";"370.00"
"9856";"76669";"3967";"ROOMFF";"325.00";"393.00"
"9857";"76670";"3968";"ROOMEE";"483480.00";"483480.00"
"9858";"76670";"3968";"ROOMHH";"556920.00";"556920.00"
"9859";"76673";"3973";"ROOMAA";"308736.00";"352520.00"
"9860";"76673";"3973";"ROOMGG";"323136.00";"367824.00"
"9861";"76673";"3973";"ROOMCC";"323136.00";"367824.00"
"9862";"76673";"3973";"ROOMBB";"380736.00";"429024.00"
"9863";"76673";"3973";"ROOMFF";"409536.00";"459625.00"
"9864";"76674";"3974";"ROOMCC";"155876.00";"233540.00"
"9865";"76674";"3974";"ROOMEE";"181214.00";"265532.00"
"9866";"76674";"3974";"ROOMHH";"181214.00";"265532.00"
"9867";"76675";"3975";"ROOMDD";"94982.00";"122400.00"
"9868";"76675";"3975";"ROOMAA";"100918.00";"128520.00"
"9869";"76675";"3975";"ROOMGG";"106856.00";"134640.00"
"9870";"76675";"3975";"ROOMCC";"106856.00";"134640.00"
"9871";"76675";"3975";"ROOMBB";"130600.00";"159120.00"
"9872";"76675";"3975";"ROOMFF";"142474.00";"171360.00"
"9873";"76676";"3976";"ROOMDD";"246636.00";"271124.00"
"9874";"76676";"3976";"ROOMAA";"258876.00";"283362.00"
"9875";"76676";"3976";"ROOMGG";"271116.00";"295605.00"
"9876";"76676";"3976";"ROOMCC";"271116.00";"295605.00"
"9877";"76676";"3976";"ROOMBB";"320076.00";"344565.00"
"9878";"76676";"3976";"ROOMFF";"344556.00";"369046.00"
"9879";"76677";"3977";"ROOMAA";"143208.00";"167692.00"
"9880";"76677";"3977";"ROOMGG";"149328.00";"173812.00"
"9881";"76677";"3977";"ROOMCC";"149328.00";"173812.00"
"9882";"76677";"3977";"ROOMBB";"173808.00";"198293.00"
"9883";"76677";"3977";"ROOMFF";"186048.00";"210534.00"
"9884";"76678";"3978";"ROOMAA";"826812.00";"826812.00"
"9885";"76678";"3978";"ROOMGG";"859248.00";"859248.00"
"9886";"76678";"3978";"ROOMCC";"859248.00";"859248.00"
"9887";"76679";"3979";"ROOMDD";"115056.00";"155230.00"
"9888";"76679";"3979";"ROOMAA";"121176.00";"162186.00"
"9889";"76679";"3979";"ROOMGG";"127296.00";"169140.00"
"9890";"76679";"3979";"ROOMCC";"127296.00";"169140.00"
"9891";"76679";"3979";"ROOMBB";"151776.00";"196958.00"
"9892";"76679";"3979";"ROOMFF";"164016.00";"210868.00"
"9893";"76680";"3980";"ROOMDD";"115056.00";"155230.00"
"9894";"76680";"3980";"ROOMAA";"121176.00";"162186.00"
"9895";"76680";"3980";"ROOMGG";"127296.00";"169140.00"
"9896";"76680";"3980";"ROOMCC";"127296.00";"169140.00"
"9897";"76680";"3980";"ROOMBB";"151776.00";"196958.00"
"9898";"76680";"3980";"ROOMFF";"164016.00";"210868.00"
"9899";"76681";"3981";"ROOMAA";"826812.00";"826812.00"
"9900";"76681";"3981";"ROOMGG";"859248.00";"859248.00"
"9901";"76681";"3981";"ROOMCC";"859248.00";"859248.00"
"9902";"76682";"3982";"ROOMAA";"138312.00";"162796.00"
"9903";"76682";"3982";"ROOMGG";"144432.00";"168918.00"
"9904";"76682";"3982";"ROOMCC";"144432.00";"168918.00"
"9905";"76682";"3982";"ROOMBB";"168912.00";"193398.00"
"9906";"76682";"3982";"ROOMFF";"181152.00";"205638.00"
"9907";"76683";"3983";"ROOMDD";"486.00";"694.45"
"9908";"76683";"3983";"ROOMAA";"516.00";"731.85"
"9909";"76683";"3983";"ROOMGG";"546.00";"772.65"
"9910";"76683";"3983";"ROOMCC";"546.00";"772.65"
"9911";"76683";"3983";"ROOMBB";"666.00";"925.65"
"9912";"76683";"3983";"ROOMFF";"726.00";"1003.85"
"9913";"76683";"3984";"ROOMDD";"486.00";"694.45"
"9914";"76683";"3984";"ROOMAA";"516.00";"731.85"
"9915";"76683";"3984";"ROOMGG";"546.00";"772.65"
"9916";"76683";"3984";"ROOMCC";"546.00";"772.65"
"9917";"76683";"3984";"ROOMBB";"666.00";"925.65"
"9918";"76683";"3984";"ROOMFF";"726.00";"1003.85"
"9919";"76683";"3985";"ROOMDD";"364.50";"502.35"
"9920";"76683";"3985";"ROOMAA";"394.50";"543.15"
"9921";"76683";"3985";"ROOMGG";"424.50";"580.55"
"9922";"76683";"3985";"ROOMCC";"424.50";"580.55"
"9923";"76683";"3985";"ROOMBB";"544.50";"736.10"
"9924";"76683";"3985";"ROOMFF";"604.50";"811.75"
"9925";"76684";"3986";"ROOMAA";"143208.00";"167692.00"
"9926";"76684";"3986";"ROOMGG";"149328.00";"173812.00"
"9927";"76684";"3986";"ROOMCC";"149328.00";"173812.00"
"9928";"76684";"3986";"ROOMBB";"173808.00";"198293.00"
"9929";"76684";"3986";"ROOMFF";"186048.00";"210534.00"
"9930";"76686";"3988";"ROOMDD";"159732.00";"184212.00"
"9931";"76686";"3988";"ROOMAA";"168912.00";"193392.00"
"9932";"76686";"3988";"ROOMGG";"178092.00";"202572.00"
"9933";"76686";"3988";"ROOMCC";"178092.00";"202572.00"
"9934";"76686";"3988";"ROOMBB";"214812.00";"239292.00"
"9935";"76686";"3988";"ROOMFF";"233172.00";"257652.00"
"9941";"76688";"3990";"ROOMDD";"489.60";"557.94"
"9942";"76688";"3990";"ROOMAA";"515.10";"583.37"
"9943";"76688";"3990";"ROOMGG";"540.60";"608.06"
"9944";"76688";"3990";"ROOMBB";"642.60";"710.54"
"9945";"76688";"3990";"ROOMFF";"693.60";"762.14"
"9946";"76689";"3991";"ROOMDD";"102816.00";"141320.00"
"9947";"76689";"3991";"ROOMAA";"108936.00";"148275.00"
"9948";"76689";"3991";"ROOMGG";"115056.00";"155229.00"
"9949";"76689";"3991";"ROOMCC";"115056.00";"155229.00"
"9950";"76689";"3991";"ROOMBB";"139536.00";"183050.00"
"9951";"76689";"3991";"ROOMFF";"151776.00";"196958.00"
"9952";"76690";"3992";"ROOMCC";"87548.00";"112028.00"
"9953";"76690";"3992";"ROOMEE";"120277.00";"144757.00"
"9954";"76690";"3992";"ROOMHH";"144823.00";"169303.00"
"9955";"76691";"3993";"ROOMGG";"150552.00";"175038.00"
"9956";"76691";"3993";"ROOMCC";"150552.00";"175038.00"
"9957";"76691";"3993";"ROOMBB";"175032.00";"199518.00"
"9958";"76691";"3994";"ROOMGG";"150552.00";"175038.00"
"9959";"76691";"3994";"ROOMCC";"150552.00";"175038.00"
"9960";"76691";"3994";"ROOMBB";"175032.00";"199518.00"
"9961";"76692";"3995";"ROOMAA";"331.50";"444.55"
"9962";"76692";"3995";"ROOMGG";"348.50";"464.10"
"9963";"76692";"3995";"ROOMCC";"348.50";"464.10"
"9964";"76692";"3995";"ROOMBB";"416.50";"541.45"
"9965";"76692";"3996";"ROOMAA";"331.50";"444.55"
"9966";"76692";"3996";"ROOMGG";"348.50";"464.10"
"9967";"76692";"3996";"ROOMCC";"348.50";"464.10"
"9968";"76692";"3996";"ROOMBB";"416.50";"541.45"
"9969";"76693";"3997";"ROOMAA";"138924.00";"163408.00"
"9970";"76693";"3997";"ROOMGG";"145044.00";"169528.00"
"9971";"76693";"3997";"ROOMCC";"145044.00";"169528.00"
"9972";"76693";"3997";"ROOMBB";"169524.00";"194009.00"
"9973";"76693";"3997";"ROOMFF";"181764.00";"206249.00"
"9974";"76696";"4000";"ROOMDD";"107712.00";"146884.00"
"9975";"76696";"4000";"ROOMAA";"113832.00";"153838.00"
"9976";"76696";"4000";"ROOMGG";"119952.00";"160792.00"
"9977";"76696";"4000";"ROOMCC";"119952.00";"160792.00"
"9978";"76696";"4000";"ROOMBB";"144432.00";"188614.00"
"9979";"76696";"4000";"ROOMFF";"156672.00";"202522.00"
"9980";"76697";"4001";"ROOMAA";"331.50";"444.55"
"9981";"76697";"4001";"ROOMGG";"348.50";"464.10"
"9982";"76697";"4001";"ROOMCC";"348.50";"464.10"
"9983";"76697";"4001";"ROOMBB";"416.50";"541.45"
"9984";"76697";"4002";"ROOMAA";"331.50";"444.55"
"9985";"76697";"4002";"ROOMGG";"348.50";"464.10"
"9986";"76697";"4002";"ROOMCC";"348.50";"464.10"
"9987";"76697";"4002";"ROOMBB";"416.50";"541.45"
"9988";"76698";"4003";"ROOMDD";"107712.00";"146884.00"
"9989";"76698";"4003";"ROOMAA";"113832.00";"153838.00"
"9990";"76698";"4003";"ROOMGG";"119952.00";"160792.00"
"9991";"76698";"4003";"ROOMCC";"119952.00";"160792.00"
"9992";"76698";"4003";"ROOMBB";"144432.00";"188614.00"
"9993";"76698";"4003";"ROOMFF";"156672.00";"202522.00"
"9994";"76699";"4004";"ROOMDD";"118728.00";"143212.00"
"9995";"76699";"4004";"ROOMAA";"124848.00";"149333.00"
"9996";"76699";"4004";"ROOMGG";"130968.00";"155453.00"
"9997";"76699";"4004";"ROOMBB";"155448.00";"179933.00"
"9998";"76699";"4004";"ROOMFF";"167688.00";"192174.00"
"9999";"76700";"4005";"ROOMAA";"238642.00";"270512.00"
"10000";"76700";"4005";"ROOMGG";"250516.00";"282752.00"
"10001";"76700";"4005";"ROOMCC";"250516.00";"282752.00"
"10002";"76700";"4005";"ROOMBB";"298006.00";"331712.00"
"10003";"76701";"4006";"ROOMAA";"331.45";"409.84"
"10004";"76701";"4006";"ROOMGG";"347.94";"426.29"
"10005";"76701";"4006";"ROOMCC";"347.94";"426.29"
"10006";"76701";"4006";"ROOMBB";"413.90";"495.11"
"10007";"76702";"4007";"ROOMAA";"245.00";"313.00"
"10008";"76702";"4007";"ROOMGG";"257.00";"325.00"
"10009";"76702";"4007";"ROOMCC";"257.00";"325.00"
"10010";"76702";"4007";"ROOMBB";"302.00";"370.00"
"10011";"76702";"4007";"ROOMFF";"325.00";"393.00"
"10012";"76703";"4008";"ROOMBB";"140148.00";"152392.00"
"10013";"76703";"4008";"ROOMFF";"152388.00";"164634.00"
"10014";"76704";"4009";"ROOMDD";"117504.00";"141987.00"
"10015";"76704";"4009";"ROOMAA";"123624.00";"148108.00"
"10016";"76704";"4009";"ROOMGG";"129744.00";"154228.00"
"10017";"76704";"4009";"ROOMCC";"129744.00";"154228.00"
"10018";"76704";"4009";"ROOMBB";"154224.00";"178709.00"
"10019";"76704";"4009";"ROOMFF";"166464.00";"190949.00"
"10020";"76705";"4010";"ROOMDD";"156672.00";"202522.00"
"10021";"76705";"4010";"ROOMAA";"165852.00";"212954.00"
"10022";"76705";"4010";"ROOMGG";"175032.00";"223385.00"
"10023";"76705";"4010";"ROOMCC";"175032.00";"223385.00"
"10024";"76705";"4010";"ROOMBB";"211752.00";"265117.00"
"10025";"76705";"4010";"ROOMFF";"230112.00";"285979.00"
"10026";"76705";"4011";"ROOMDD";"156672.00";"202522.00"
"10027";"76705";"4011";"ROOMAA";"165852.00";"212954.00"
"10028";"76705";"4011";"ROOMGG";"175032.00";"223385.00"
"10029";"76705";"4011";"ROOMCC";"175032.00";"223385.00"
"10030";"76705";"4011";"ROOMBB";"211752.00";"265117.00"
"10031";"76705";"4011";"ROOMFF";"230112.00";"285979.00"
"10032";"76706";"4012";"ROOMHH";"182280.54";"226920.54"
"10033";"76707";"4013";"ROOMCC";"282285.00";"314694.50"
"10034";"76709";"4015";"ROOMDD";"79366.00";"103846.00"
"10035";"76709";"4015";"ROOMAA";"83457.00";"107937.00"
"10036";"76709";"4015";"ROOMGG";"87548.00";"112028.00"
"10037";"76709";"4015";"ROOMCC";"87548.00";"112028.00"
"10038";"76709";"4015";"ROOMEE";"159960.00";"184440.00"
"10039";"76709";"4015";"ROOMHH";"184506.00";"208986.00"
"10040";"76709";"4015";"ROOMBB";"103912.00";"128392.00"
"10041";"76710";"4016";"ROOMDD";"156960.00";"181445.00"
